timestamp,spot
2026-03-19T14:35:00+05:30,23118.5996
2026-03-19T14:35:00+05:30,23119.9004
2026-03-19T14:35:00+05:30,23119.9004
2026-03-19T14:35:00+05:30,23112.0996
2026-03-19T14:35:00+05:30,23112.0996
2026-03-19T14:35:00+05:30,23115.0508
2026-03-19T14:35:00+05:30,23114.0996
2026-03-19T14:35:00+05:30,23117.4492
2026-03-19T14:35:00+05:30,23118.75
2026-03-19T14:35:00+05:30,23120.75
2026-03-19T14:35:00+05:30,23117.4492
2026-03-19T14:35:00+05:30,23117.4492
2026-03-19T14:35:00+05:30,23119.1504
2026-03-19T14:35:00+05:30,23119.1504
2026-03-19T14:35:00+05:30,23113.5996
2026-03-19T14:35:00+05:30,23111.4492
2026-03-19T14:35:00+05:30,23111.4492
2026-03-19T14:35:00+05:30,23104.5996
2026-03-19T14:35:00+05:30,23103.9004
2026-03-19T14:35:00+05:30,23102.0
2026-03-19T14:35:00+05:30,23099.0996
2026-03-19T14:35:00+05:30,23102.4004
2026-03-19T14:35:00+05:30,23102.4004
2026-03-19T14:35:00+05:30,23099.5996
2026-03-19T14:40:00+05:30,23107.5508
2026-03-19T14:40:00+05:30,23104.9004
2026-03-19T14:40:00+05:30,23104.9004
2026-03-19T14:40:00+05:30,23108.8008
2026-03-19T14:40:00+05:30,23108.8008
2026-03-19T14:40:00+05:30,23108.3496
2026-03-19T14:40:00+05:30,23112.5996
2026-03-19T14:40:00+05:30,23110.8008
2026-03-19T14:40:00+05:30,23110.8008
2026-03-19T14:40:00+05:30,23111.75
2026-03-19T14:40:00+05:30,23111.75
2026-03-19T14:40:00+05:30,23109.75
2026-03-19T14:40:00+05:30,23109.75
2026-03-19T14:40:00+05:30,23094.8496
2026-03-19T14:40:00+05:30,23091.6504
2026-03-19T14:40:00+05:30,23091.6504
2026-03-19T14:40:00+05:30,23097.6504
2026-03-19T14:40:00+05:30,23087.6504
2026-03-19T14:40:00+05:30,23088.1992
2026-03-19T14:40:00+05:30,23089.3496
2026-03-19T14:40:00+05:30,23089.3496
2026-03-19T14:40:00+05:30,23089.0508
2026-03-19T14:40:00+05:30,23089.0508
2026-03-19T14:40:00+05:30,23107.6504
2026-03-19T14:40:00+05:30,23103.5996
2026-03-19T14:40:00+05:30,23095.1504
2026-03-19T14:40:00+05:30,23095.1504
2026-03-19T14:40:00+05:30,23112.9492
2026-03-19T14:40:00+05:30,23112.9492
2026-03-19T14:45:00+05:30,23106.5996
2026-03-19T14:45:00+05:30,23104.25
2026-03-19T14:45:00+05:30,23098.8008
2026-03-19T14:45:00+05:30,23100.3496
2026-03-19T14:45:00+05:30,23100.3496
2026-03-19T14:45:00+05:30,23102.4492
2026-03-19T14:45:00+05:30,23105.1992
2026-03-19T14:45:00+05:30,23105.1992
2026-03-19T14:45:00+05:30,23095.1992
2026-03-19T14:45:00+05:30,23094.8008
2026-03-19T14:45:00+05:30,23099.0
2026-03-19T14:45:00+05:30,23099.0
2026-03-19T14:45:00+05:30,23087.0508
2026-03-19T14:45:00+05:30,23084.0508
2026-03-19T14:45:00+05:30,23082.8496
2026-03-19T14:45:00+05:30,23083.3496
2026-03-19T14:45:00+05:30,23078.5
2026-03-19T14:45:00+05:30,23066.4492
2026-03-19T14:45:00+05:30,23060.5508
2026-03-19T14:45:00+05:30,23057.25
2026-03-19T14:45:00+05:30,23058.6504
2026-03-19T14:45:00+05:30,23060.9492
2026-03-19T14:45:00+05:30,23053.75
2026-03-19T14:45:00+05:30,23054.25
2026-03-19T14:45:00+05:30,23054.25
2026-03-19T14:45:00+05:30,23060.6992
2026-03-19T14:45:00+05:30,23060.6992
2026-03-19T14:50:00+05:30,23057.0508
2026-03-19T14:50:00+05:30,23057.0508
2026-03-19T14:50:00+05:30,23051.3008
2026-03-19T14:50:00+05:30,23056.3496
2026-03-19T14:50:00+05:30,23056.3496
2026-03-19T14:50:00+05:30,23058.3496
2026-03-19T14:50:00+05:30,23064.0508
2026-03-19T14:50:00+05:30,23064.0508
2026-03-19T14:50:00+05:30,23061.75
2026-03-19T14:50:00+05:30,23058.5508
2026-03-19T14:50:00+05:30,23058.5508
2026-03-19T14:50:00+05:30,23059.25
2026-03-19T14:50:00+05:30,23057.5508
2026-03-19T14:50:00+05:30,23057.5508
2026-03-19T14:50:00+05:30,23057.0
2026-03-19T14:50:00+05:30,23056.6504
2026-03-19T14:50:00+05:30,23056.6504
2026-03-19T14:50:00+05:30,23057.4492
2026-03-19T14:50:00+05:30,23057.4492
2026-03-19T14:50:00+05:30,23043.5508
2026-03-19T14:50:00+05:30,23034.4004
2026-03-19T14:50:00+05:30,23034.4004
2026-03-19T14:50:00+05:30,23032.8496
2026-03-19T14:50:00+05:30,23032.6992
2026-03-19T14:50:00+05:30,23032.6992
2026-03-19T14:50:00+05:30,23029.1504
2026-03-19T14:50:00+05:30,23034.1992
2026-03-19T14:50:00+05:30,23034.1992
2026-03-19T14:55:00+05:30,23032.5508
2026-03-19T14:55:00+05:30,23037.6504
2026-03-19T14:55:00+05:30,23035.0996
2026-03-19T14:55:00+05:30,23043.75
2026-03-19T14:55:00+05:30,23023.1992
2026-03-19T14:55:00+05:30,23023.1992
2026-03-19T14:55:00+05:30,22981.6992
2026-03-19T14:55:00+05:30,22981.6992
2026-03-19T14:55:00+05:30,22989.4492
2026-03-19T14:55:00+05:30,22989.4492
2026-03-19T14:55:00+05:30,22990.1504
2026-03-19T14:55:00+05:30,22982.9004
2026-03-19T14:55:00+05:30,22984.5996
2026-03-19T14:55:00+05:30,22984.5996
2026-03-19T14:55:00+05:30,22971.0996
2026-03-19T14:55:00+05:30,22977.5996
2026-03-19T14:55:00+05:30,22972.8008
2026-03-19T14:55:00+05:30,22980.0
2026-03-19T14:55:00+05:30,22980.0
2026-03-19T14:55:00+05:30,22977.9492
2026-03-19T14:55:00+05:30,22973.25
2026-03-19T14:55:00+05:30,22968.6504
2026-03-19T14:55:00+05:30,22968.6504
2026-03-19T14:55:00+05:30,22971.5
2026-03-19T14:55:00+05:30,22963.3008
2026-03-19T14:55:00+05:30,22963.3008
2026-03-19T14:55:00+05:30,22952.8496
2026-03-19T14:55:00+05:30,22952.8496
2026-03-19T15:00:00+05:30,22954.6992
2026-03-19T15:00:00+05:30,22950.4004
2026-03-19T15:00:00+05:30,22954.3496
2026-03-19T15:00:00+05:30,22939.0996
2026-03-19T15:00:00+05:30,22941.3008
2026-03-19T15:00:00+05:30,22957.1992
2026-03-19T15:00:00+05:30,22957.1992
2026-03-19T15:00:00+05:30,22950.6992
2026-03-19T15:00:00+05:30,22950.6992
2026-03-19T15:00:00+05:30,22975.5508
2026-03-19T15:00:00+05:30,22983.4492
2026-03-19T15:00:00+05:30,22983.4492
2026-03-19T15:00:00+05:30,23013.75
2026-03-19T15:00:00+05:30,23010.4492
2026-03-19T15:00:00+05:30,23001.0
2026-03-19T15:00:00+05:30,22995.4492
2026-03-19T15:00:00+05:30,23006.5996
2026-03-19T15:00:00+05:30,22997.1992
2026-03-19T15:00:00+05:30,22997.1992
2026-03-19T15:00:00+05:30,22999.0508
2026-03-19T15:00:00+05:30,22991.1504
2026-03-19T15:00:00+05:30,22991.1504
2026-03-19T15:00:00+05:30,22984.1504
2026-03-19T15:00:00+05:30,22990.75
2026-03-19T15:00:00+05:30,22995.4492
2026-03-19T15:00:00+05:30,22995.4492
2026-03-19T15:00:00+05:30,22994.0
2026-03-19T15:00:00+05:30,22994.0
2026-03-19T15:05:00+05:30,22981.9492
2026-03-19T15:05:00+05:30,22967.9004
2026-03-19T15:05:00+05:30,22967.9004
2026-03-19T15:05:00+05:30,22961.1992
2026-03-19T15:05:00+05:30,22954.8008
2026-03-19T15:05:00+05:30,22956.3008
2026-03-19T15:05:00+05:30,22956.3008
2026-03-19T15:05:00+05:30,22971.0508
2026-03-19T15:05:00+05:30,22967.3008
2026-03-19T15:05:00+05:30,22980.6504
2026-03-19T15:05:00+05:30,22980.6504
2026-03-19T15:05:00+05:30,22984.5996
2026-03-19T15:05:00+05:30,22990.6504
2026-03-19T15:05:00+05:30,22985.8008
2026-03-19T15:05:00+05:30,22985.8008
2026-03-19T15:05:00+05:30,22966.6992
2026-03-19T15:05:00+05:30,22966.6992
2026-03-19T15:05:00+05:30,22961.0996
2026-03-19T15:05:00+05:30,22956.5996
2026-03-19T15:05:00+05:30,22960.0996
2026-03-19T15:05:00+05:30,22959.8008
2026-03-19T15:05:00+05:30,22965.3008
2026-03-19T15:05:00+05:30,22966.6992
2026-03-19T15:05:00+05:30,22968.5996
2026-03-19T15:05:00+05:30,22966.8008
2026-03-19T15:05:00+05:30,22966.8008
2026-03-19T15:05:00+05:30,22968.25
2026-03-19T15:10:00+05:30,22971.6992
2026-03-19T15:10:00+05:30,22968.9004
